Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force,Num Donations,Repeat Donor
195,Campaign One 2016,Closed Won,Household,90046,Q4-2016,2016-10-18,1000.0,90046.0,2021.0,48749.0,28249.0,94.68149315,15.11448175,0.278898029,0.13147368,0.012673015,0.626572251,0.046981602,0.93328243,0.06671757,0.063383878,0.713762405,0.002153498,0.22070022,0.052452358,0.404746764,0.153295452,0.0238569,0.139718495,1.483633715,0.353357641,0.257425042,0.14248292,0.081772806,0.164961592,13596.0,2557.0,19731.0,7473.0,1163.0,466.0,125.0,48.0,120.0,20.0,841.0,2692.0,3871.0,509.0,263.0,111.0,63.0,66.0,1003.0,3291.0,3685.0,42557.0,1752.0,3659.0,535.0,36611.0,26528.0,5104.0,4878.0,3807.0,3465.0,2311.0,1714.0,2310.0,4660.0,28249.0,3714.0,358.0,30927.0,19378.0,1259.0,1453.0,6478.0,48458.0,45225.0,3233.0,45043.0,97.0,32150.0,2855.0,9941.0,6,True
196,Campaign One 2014,Closed Won,Household,90272,Q4-2014,2014-10-10,250.0,90272.0,2020.0,21848.0,8517.0,145.5427381,16.37045926,0.132506408,0.053892216,0.01315017,0.699198595,0.008123834,0.994187111,0.005812889,0.018077627,0.556389201,0,0.425533172,0.134199927,0.350009154,0.230959356,0.043619553,0.059094447,1.744032174,0.147587179,0.135376306,0.138898673,0.078666197,0.499471645,2895.0,2932.0,7647.0,5046.0,953.0,689.0,419.0,132.0,54.0,78.0,222.0,291.0,356.0,1049.0,444.0,105.0,136.0,15.0,157.0,261.0,307.0,15416.0,229.0,621.0,61.0,14505.0,12381.0,704.0,553.0,509.0,644.0,733.0,450.0,670.0,4254.0,8517.0,459.0,112.0,9109.0,6369.0,494.0,74.0,1837.0,21848.0,21721.0,127.0,16927.0,0.0,9418.0,306.0,7203.0,18,True
197,Campaign One 2015,Closed Won,Household,90405,Q4-2015,2015-10-22,1000.0,90409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
198,,Closed Won,Household,90601,Q1-2019,2019-03-27,1000.0,90608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
199,,Closed Won,Household,90025,Q4-2018,2018-10-09,1000.0,90025.0,2021.0,44608.0,21470.0,108.3860037,15.50766867,0.379169656,0.110246856,0.021844434,0.585711695,0.05900272,0.95794382,0.04205618,0.047940564,0.708566552,0.001179689,0.242313195,0.077990495,0.523426291,0.130111191,0.020870696,0.130609225,1.579375694,0.253702841,0.243316255,0.202375408,0.110293433,0.190312063,16914.0,3479.0,23349.0,5804.0,931.0,497.0,319.0,554.0,166.0,146.0,1525.0,4011.0,3236.0,591.0,202.0,96.0,131.0,129.0,1630.0,3358.0,3279.0,35143.0,1631.0,2697.0,262.0,30553.0,24951.0,3166.0,2281.0,3121.0,2103.0,2259.0,2086.0,2368.0,4086.0,21470.0,2367.0,469.0,27575.0,16151.0,1640.0,1627.0,5387.0,44393.0,42526.0,1867.0,39841.0,47.0,28230.0,1910.0,9654.0,3,True
200,,Closed Won,Household,,Q2-2018,2018-06-22,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
201,Campaign One 2016,Closed Won,Household,92626,Q4-2016,2016-10-18,1000.0,92628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
202,Campaign One 2016,Closed Won,Household,90020,Q4-2014,2014-12-03,500.0,90076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,True
203,,Closed Won,Corporate,90071,Q1-2017,2017-03-07,1500.0,90074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
204,Campaign One 2015,Closed Won,Corporate,90232,Q4-2014,2014-10-27,200.0,90232.0,2021.0,15342.0,7101.0,113.3041121,15.24740426,0.398774606,0.110829461,0.010139417,0.678687734,0.048365698,0.96323817,0.03676183,0.039471663,0.656197205,0,0.304331132,0.098487811,0.45737192,0.158519098,0.036370747,0.127489362,1.492680851,0.246303338,0.222222222,0.19715533,0.106041403,0.228277707,6118.0,1511.0,7017.0,2432.0,558.0,421.0,102.0,102.0,102.0,43.0,341.0,523.0,1034.0,320.0,127.0,52.0,59.0,33.0,379.0,1043.0,825.0,11750.0,802.0,696.0,0.0,10252.0,7287.0,924.0,825.0,743.0,835.0,691.0,709.0,753.0,1621.0,7101.0,787.0,72.0,8291.0,5627.0,324.0,401.0,1394.0,15342.0,14778.0,564.0,13022.0,0.0,8545.0,514.0,3963.0,21,True
205,Campaign One 2015,In-Kind Received,Corporate,90026,Q4-2015,2015-10-20,1490.0,90026.0,2019.0,68906.0,26045.0,81.16759455,12.92876289,0.559312687,0.159838741,0.079209061,0.640167147,0.134132731,0.845333761,0.154666239,0.04616854,0.674483653,0,0.279347808,0.095884248,0.50770615,0.102400372,0.014468987,0.373226898,1.030737023,0.398617777,0.292532156,0.152313304,0.071913995,0.084622768,38540.0,6607.0,34984.0,7056.0,997.0,1686.0,808.0,827.0,471.0,440.0,1745.0,4329.0,4702.0,1510.0,764.0,583.0,426.0,276.0,1652.0,3865.0,4293.0,51111.0,11233.0,7222.0,621.0,32035.0,20647.0,5379.0,5003.0,4229.0,3390.0,2602.0,1365.0,1873.0,2204.0,26045.0,4163.0,2063.0,38529.0,24665.0,3205.0,5168.0,3142.0,68567.0,57962.0,10605.0,58633.0,0.0,39547.0,2707.0,16379.0,9,True
206,Campaign Two 2018,Closed Won,Corporate,18901,Q3-2018,2018-09-24,1000.0,18916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
207,,Closed Won,Corporate,90212,Q3-2017,2017-09-11,1000.0,90212.0,2019.0,13314.0,5887.0,108.8962969,15.46496683,0.189424666,0.104467471,0.061491422,0.644597701,0.023141762,0.942091032,0.057908968,0.038879676,0.605030404,0,0.356089921,0.118596966,0.42293826,0.17951029,0.031245306,0.121994196,1.521455224,0.269237303,0.249023272,0.146764056,0.098182436,0.236792934,2522.0,1579.0,5631.0,2390.0,416.0,425.0,187.0,107.0,97.0,28.0,278.0,252.0,451.0,301.0,224.0,82.0,47.0,0.0,311.0,345.0,917.0,9648.0,166.0,924.0,87.0,8471.0,6208.0,1075.0,510.0,677.0,789.0,426.0,438.0,578.0,1394.0,5887.0,615.0,362.0,6525.0,4206.0,565.0,151.0,874.0,13314.0,12543.0,771.0,10854.0,0.0,6567.0,422.0,3865.0,3,True
208,Campaign Two 2019,Closed Won,Corporate,,Q3-2019,2019-08-30,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
209,Campaign Two 2020,Closed Won,Corporate,,Q4-2020,2020-11-16,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
210,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-18,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,True
211,Campaign One 2015,Closed Won,Household,90249,Q4-2015,2015-10-22,1000.0,90249.0,2019.0,26429.0,8826.0,78.13533877,12.65367559,0.712437096,0.118740086,0.058010424,0.769470405,0.035625849,0.873773858,0.126226142,0.024380165,0.593709826,0.000826446,0.381083563,0.113473836,0.411214953,0.171326951,0.022059102,0.432931601,0.806229457,0.411398142,0.303421709,0.161341491,0.062429186,0.061409472,18829.0,2999.0,10868.0,4528.0,583.0,668.0,615.0,266.0,219.0,136.0,262.0,1403.0,649.0,700.0,333.0,390.0,65.0,84.0,525.0,876.0,678.0,19167.0,4183.0,3690.0,425.0,10869.0,4584.0,1436.0,2195.0,1706.0,972.0,785.0,639.0,551.0,542.0,8826.0,1048.0,512.0,12519.0,9633.0,1100.0,446.0,378.0,26302.0,22982.0,3320.0,21780.0,18.0,12931.0,531.0,8300.0,6,True
212,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-20,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
213,Campaign One 2016,Closed Won,Household,91604,Q4-2016,2016-10-13,100.0,91614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
214,Campaign Two 2017,Closed Won,Household,91362,Q3-2017,2017-08-28,1000.0,91362.0,2019.0,36604.0,13519.0,123.167579,14.84467251,0.173232434,0.049263999,0.012205045,0.804623374,0.009380758,0.962001752,0.037998248,0.031186077,0.626471279,0,0.342342644,0.100726697,0.380067752,0.198011146,0.02021637,0.191266913,1.356857319,0.198757305,0.223241364,0.176936164,0.141874399,0.259190769,6341.0,3687.0,13912.0,7248.0,740.0,1645.0,660.0,381.0,200.0,226.0,681.0,857.0,682.0,903.0,680.0,305.0,198.0,355.0,667.0,819.0,966.0,26016.0,1785.0,2886.0,305.0,21040.0,14260.0,1227.0,1460.0,1287.0,1731.0,1362.0,1030.0,1918.0,3504.0,13519.0,666.0,165.0,17909.0,14410.0,1146.0,168.0,1857.0,36528.0,35140.0,1388.0,29821.0,0.0,18682.0,930.0,10209.0,6,True
215,Campaign Two 2018,Closed Won,Household,90290,Q3-2018,2018-09-19,1000.0,90290.0,2020.0,5200.0,2002.0,130.0274725,15.96090956,0.115769231,0.035464535,0.004995005,0.638346728,0.005357826,0.966730769,0.033269231,0.044994376,0.605399325,0,0.349606299,0.085,0.335576923,0.165769231,0.004615385,0.086356668,1.582013286,0.115884116,0.277222777,0.18981019,0.117382617,0.2997003,602.0,442.0,1745.0,862.0,24.0,98.0,220.0,94.0,0.0,0.0,61.0,65.0,147.0,85.0,105.0,84.0,0.0,66.0,31.0,101.0,146.0,3914.0,123.0,180.0,35.0,3576.0,2616.0,99.0,133.0,276.0,279.0,188.0,192.0,235.0,600.0,2002.0,71.0,10.0,2613.0,1668.0,319.0,14.0,477.0,5200.0,5027.0,173.0,4445.0,0.0,2691.0,200.0,1554.0,3,True
216,Campaign Two 2019,Closed Won,Household,92612,Q3-2019,2019-08-06,1000.0,92616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
217,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-20,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
218,Campaign Two 2018,Closed Won,Household,92067,Q3-2018,2018-08-13,1000.0,92067.0,2021.0,9060.0,2991.0,157.0043464,15.72671608,0.235209713,0.057840187,0.050819124,0.610636901,0,0.962472406,0.037527594,0.01608999,0.43855902,0,0.54535099,0.146909492,0.357615894,0.231567329,0.022075055,0.099742185,1.616177892,0.115680374,0.083918422,0.134737546,0.1370779,0.528585757,2131.0,1331.0,3240.0,2098.0,200.0,307.0,60.0,152.0,0.0,24.0,107.0,129.0,109.0,361.0,150.0,148.0,54.0,0.0,160.0,85.0,63.0,6206.0,76.0,543.0,0.0,5587.0,4443.0,230.0,116.0,166.0,85.0,163.0,240.0,410.0,1581.0,2991.0,173.0,152.0,3046.0,1860.0,173.0,0.0,680.0,9060.0,8720.0,340.0,7023.0,0.0,3080.0,113.0,3830.0,3,True
219,Campaign One 2014,Closed Won,Household,90402,Q4-2014,2014-11-07,400.0,90402.0,2021.0,12046.0,4906.0,132.5499389,16.35857788,0.190270629,0.091112923,0.027721158,0.641774492,0.01219963,0.986302507,0.013697493,0.025692749,0.584775454,0,0.389531797,0.138054126,0.364768388,0.26357297,0.039017101,0.067494357,1.718171558,0.201793722,0.163473298,0.138401957,0.080921321,0.415409702,2292.0,1663.0,4394.0,3175.0,470.0,528.0,227.0,14.0,5.0,44.0,73.0,139.0,448.0,183.0,281.0,81.0,30.0,0.0,57.0,281.0,340.0,8860.0,209.0,316.0,73.0,8262.0,6961.0,591.0,399.0,369.0,433.0,431.0,248.0,397.0,2038.0,4906.0,447.0,136.0,5410.0,3472.0,252.0,66.0,1289.0,12046.0,11881.0,165.0,9419.0,0.0,5508.0,242.0,3669.0,21,True
220,Campaign Two 2018,Closed Won,Household,90209,Q3-2018,2018-08-14,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
221,Campaign Two 2017,Closed Won,Household,90071,Q4-2017,2017-10-06,1000.0,90074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
222,Campaign Two 2019,Closed Won,Household,33432,Q3-2019,2019-07-22,1000.0,33432.0,2020.0,21017.0,10751.0,98.15040461,14.78182029,0.131893229,0.106408706,0.032462097,0.727067817,0.005292042,0.94437836,0.05562164,0.033578393,0.538401377,0,0.42802023,0.054051482,0.282057382,0.335633059,0.056715992,0.205434216,1.327153699,0.356804018,0.230397172,0.13254581,0.066412427,0.213840573,2772.0,1136.0,5928.0,7054.0,1192.0,301.0,313.0,260.0,44.0,197.0,303.0,532.0,632.0,271.0,76.0,107.0,30.0,109.0,609.0,536.0,472.0,17261.0,1001.0,2116.0,429.0,13715.0,9193.0,1913.0,1923.0,1467.0,1010.0,951.0,474.0,714.0,2299.0,10751.0,1144.0,349.0,10204.0,7419.0,637.0,54.0,1622.0,21017.0,19848.0,1169.0,19179.0,0.0,10326.0,644.0,8209.0,3,True
223,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,2020-10-01,1000.0,90402.0,2019.0,11882.0,4999.0,133.0161032,16.3204388,0.14888066,0.090018004,0.017603521,0.707900593,0.012425816,0.982747012,0.017252988,0.038337282,0.595950894,0,0.365711824,0.119171857,0.351876788,0.25180946,0.031728665,0.077598152,1.695265589,0.220444089,0.138627726,0.129425885,0.087217443,0.424284857,1769.0,1416.0,4181.0,2992.0,377.0,549.0,143.0,50.0,9.0,92.0,120.0,247.0,175.0,320.0,353.0,77.0,46.0,0.0,47.0,313.0,224.0,8660.0,97.0,508.0,67.0,7988.0,6693.0,677.0,425.0,369.0,324.0,326.0,321.0,436.0,2121.0,4999.0,450.0,88.0,5392.0,3817.0,161.0,67.0,998.0,11882.0,11677.0,205.0,9286.0,0.0,5534.0,356.0,3396.0,9,True
224,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-21,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
225,Campaign One 2014,Closed Won,Household,90049,Q4-2014,2014-10-27,500.0,90049.0,2021.0,35853.0,16116.0,133.0078804,16.31347693,0.184336039,0.069372053,0.015822785,0.62095461,0.021320985,0.982037765,0.017962235,0.029182557,0.660951749,0,0.309865694,0.095501074,0.434524308,0.194906981,0.031880177,0.066748934,1.740857079,0.179262844,0.174050633,0.168590221,0.122238769,0.355857533,6609.0,3424.0,15579.0,6988.0,1143.0,1050.0,590.0,91.0,61.0,36.0,619.0,1552.0,1228.0,1036.0,484.0,534.0,147.0,253.0,786.0,1904.0,1784.0,26742.0,366.0,1263.0,156.0,24957.0,21597.0,1507.0,1382.0,1477.0,1328.0,1353.0,1364.0,1970.0,5735.0,16116.0,1118.0,255.0,19652.0,12203.0,663.0,419.0,4657.0,35853.0,35209.0,644.0,30155.0,0.0,19931.0,880.0,9344.0,18,True
226,Campaign Two 2017,Closed Won,Household,93065,Q3-2017,2017-07-11,50.0,93094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
227,Campaign Two 2018,Closed Won,Household,92648,Q3-2018,2018-09-26,1000.0,92648.0,2019.0,46228.0,19540.0,106.6390737,14.30676356,0.235658043,0.071136131,0.014431934,0.773328523,0.006453423,0.949615435,0.050384565,0.026740705,0.654494741,0,0.318764554,0.091719304,0.392013498,0.172838972,0.018192437,0.235423853,1.221936323,0.260644831,0.254861822,0.204759468,0.099334698,0.180399181,10894.0,4240.0,18122.0,7990.0,841.0,1285.0,867.0,331.0,95.0,60.0,712.0,2177.0,1633.0,983.0,676.0,421.0,165.0,173.0,854.0,1719.0,1731.0,35366.0,2481.0,5141.0,704.0,27040.0,16175.0,2227.0,2866.0,2271.0,2709.0,2351.0,1650.0,1941.0,3525.0,19540.0,1390.0,282.0,24948.0,19293.0,1760.0,161.0,2496.0,46026.0,43707.0,2319.0,39079.0,0.0,25577.0,1045.0,12457.0,3,True
228,Campaign Two 2023,Closed Won,Corporate,91350,Q3-2017,2017-07-28,1000.0,91350.0,2021.0,42252.0,12914.0,124.728202,14.2085505,0.391863107,0.051107325,0.03391668,0.757692113,0.02273531,0.959845854,0.040154146,0.032600744,0.648738908,0.00130403,0.317356318,0.142265455,0.480048282,0.102764366,0.006508568,0.233115865,1.151510734,0.165092148,0.234241908,0.209385163,0.186386867,0.204893914,16557.0,6011.0,20283.0,4342.0,275.0,2094.0,1186.0,340.0,160.0,340.0,554.0,1165.0,1296.0,1688.0,994.0,375.0,194.0,116.0,763.0,1379.0,1628.0,27437.0,1547.0,4322.0,527.0,21041.0,10553.0,777.0,1355.0,1563.0,1462.0,1436.0,1268.0,2407.0,2646.0,12914.0,660.0,438.0,19793.0,14997.0,1744.0,450.0,2199.0,42038.0,40350.0,1688.0,31441.0,41.0,20397.0,1025.0,9978.0,6,True
229,Campaign Two 2017,Closed Won,Corporate,91367,Q4-2017,2017-10-02,1000.0,91367.0,2021.0,44931.0,17953.0,108.7354481,14.84242007,0.316952661,0.117529104,0.049406784,0.704281196,0.014122154,0.961868934,0.038131066,0.053517343,0.611182807,0,0.33529985,0.101132848,0.427922815,0.170995526,0.024526496,0.183479379,1.362353082,0.255110566,0.247423829,0.180638333,0.139141091,0.177686181,14241.0,4544.0,19227.0,7683.0,1102.0,1098.0,875.0,418.0,189.0,125.0,881.0,2110.0,1823.0,861.0,766.0,400.0,166.0,249.0,922.0,1910.0,1890.0,33437.0,1609.0,4218.0,308.0,27302.0,18251.0,2799.0,1781.0,2198.0,2244.0,1857.0,1386.0,2498.0,3190.0,17953.0,2110.0,887.0,22447.0,15809.0,1616.0,317.0,3557.0,44924.0,43211.0,1713.0,37969.0,0.0,23206.0,2032.0,12731.0,9,True
230,,Closed Won,Corporate,91106,Q3-2017,2017-08-07,1000.0,91126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
231,Campaign One 2014,Closed Won,Corporate,91311,Q3-2014,2014-07-15,600.0,91313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,True
232,Campaign Two 2019,Closed Won,Corporate,90212,Q3-2019,2019-09-06,1000.0,90212.0,2021.0,10999.0,5503.0,107.4323096,15.65488565,0.232293845,0.10848628,0.045611485,0.548157163,0.035465925,0.945358669,0.054641331,0.068504595,0.603487886,0,0.328007519,0.056277843,0.334394036,0.201563779,0.047277025,0.113536614,1.565719566,0.285662366,0.246774487,0.137016173,0.101762675,0.228784299,2555.0,619.0,3678.0,2217.0,520.0,288.0,151.0,119.0,49.0,17.0,205.0,184.0,273.0,456.0,129.0,126.0,45.0,0.0,137.0,340.0,540.0,8658.0,227.0,639.0,117.0,7675.0,5881.0,1004.0,568.0,671.0,687.0,336.0,418.0,560.0,1259.0,5503.0,597.0,251.0,5752.0,3153.0,353.0,204.0,1335.0,10999.0,10398.0,601.0,9576.0,0.0,5779.0,656.0,3141.0,12,True
233,Campaign Two 2017,Closed Won,Household,92009,Q4-2017,2017-10-11,1000.0,92009.0,2021.0,46622.0,16512.0,137.4509448,15.24494027,0.217064905,0.058200097,0.036458333,0.725828354,0.00525077,0.95847624,0.04152376,0.038675261,0.626833741,0.001611469,0.332879529,0.111084896,0.392239715,0.162219553,0.022843293,0.119793278,1.510243238,0.141715116,0.185198643,0.173510174,0.156795058,0.342781008,10120.0,5179.0,18287.0,7563.0,1065.0,2158.0,1289.0,343.0,133.0,88.0,600.0,759.0,998.0,2347.0,1057.0,348.0,133.0,191.0,442.0,1012.0,1210.0,32314.0,1568.0,1915.0,388.0,28443.0,20359.0,1083.0,1257.0,1546.0,1512.0,1479.0,1386.0,2589.0,5660.0,16512.0,961.0,602.0,22092.0,16035.0,1029.0,116.0,4550.0,46359.0,44434.0,1925.0,35992.0,58.0,22561.0,1392.0,11981.0,3,True
234,Campaign Two 2017,Closed Won,Household,91302,Q3-2017,2017-08-22,1000.0,91372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
235,,Closed Won,Household,60022,Q4-2017,2017-12-18,1000.0,60022.0,2020.0,8245.0,3141.0,139.5678128,16.43307805,0.076773802,0.025469596,0.006049029,0.588499839,0.236427883,0.994906004,0.005093996,0.017602816,0.505520883,0,0.4768763,0.136325045,0.363856883,0.217828987,0.018677987,0.048869438,1.780816922,0.145813435,0.216491563,0.093282394,0.062400509,0.482012098,633.0,1124.0,3000.0,1796.0,154.0,451.0,204.0,55.0,10.0,38.0,89.0,53.0,38.0,292.0,182.0,2.0,258.0,12.0,44.0,7.0,141.0,5484.0,10.0,258.0,0.0,5216.0,4550.0,245.0,213.0,303.0,377.0,218.0,75.0,196.0,1514.0,3141.0,80.0,19.0,3113.0,1832.0,143.0,736.0,356.0,8245.0,8203.0,42.0,6249.0,0.0,3159.0,110.0,2980.0,3,True
236,Campaign Two 2017,Closed Won,Household,60613,Q3-2014,2014-09-12,1000.0,60613.0,2019.0,50761.0,27072.0,98.89350621,15.64380807,0.182600816,0.099586288,0.011894208,0.307506326,0.497750914,0.948301125,0.051698875,0.024179658,0.792165349,0.000220819,0.183434174,0.079864463,0.540473986,0.096609602,0.018518154,0.112612957,1.641797124,0.29259013,0.28427896,0.17564273,0.097887116,0.149601064,9269.0,4054.0,27435.0,4904.0,940.0,699.0,280.0,44.0,110.0,181.0,2077.0,4406.0,3629.0,546.0,306.0,57.0,246.0,404.0,2472.0,4039.0,3885.0,39285.0,1404.0,2744.0,276.0,34861.0,29637.0,3768.0,4153.0,4313.0,3383.0,2947.0,1808.0,2650.0,4050.0,27072.0,2696.0,322.0,35570.0,10938.0,1223.0,17705.0,2643.0,50504.0,47893.0,2611.0,45286.0,10.0,35874.0,1095.0,8307.0,6,True
237,Campaign Two 2019,Closed Won,Household,90265,Q3-2019,2019-08-07,1000.0,90265.0,2021.0,16868.0,6463.0,142.9947393,15.83862014,0.216978895,0.069627108,0.028160297,0.616212625,0.011960133,0.982366394,0.017633606,0.032392315,0.541652216,0,0.425955469,0.069243538,0.338807209,0.270334361,0.024662082,0.09444885,1.596510706,0.152251276,0.132755686,0.141884574,0.152715457,0.420393006,3660.0,1168.0,5715.0,4560.0,416.0,561.0,511.0,245.0,119.0,86.0,115.0,164.0,385.0,450.0,352.0,215.0,116.0,91.0,229.0,439.0,469.0,12610.0,281.0,708.0,202.0,11419.0,8713.0,658.0,326.0,416.0,442.0,665.0,252.0,987.0,2717.0,6463.0,450.0,182.0,7525.0,4637.0,440.0,90.0,1919.0,16616.0,16323.0,293.0,14417.0,0.0,7809.0,467.0,6141.0,9,True
238,Campaign Two 2018,Closed Won,Household,90049,Q3-2018,2018-08-17,1000.0,90049.0,2021.0,35853.0,16116.0,133.0078804,16.31347693,0.184336039,0.069372053,0.015822785,0.62095461,0.021320985,0.982037765,0.017962235,0.029182557,0.660951749,0,0.309865694,0.095501074,0.434524308,0.194906981,0.031880177,0.066748934,1.740857079,0.179262844,0.174050633,0.168590221,0.122238769,0.355857533,6609.0,3424.0,15579.0,6988.0,1143.0,1050.0,590.0,91.0,61.0,36.0,619.0,1552.0,1228.0,1036.0,484.0,534.0,147.0,253.0,786.0,1904.0,1784.0,26742.0,366.0,1263.0,156.0,24957.0,21597.0,1507.0,1382.0,1477.0,1328.0,1353.0,1364.0,1970.0,5735.0,16116.0,1118.0,255.0,19652.0,12203.0,663.0,419.0,4657.0,35853.0,35209.0,644.0,30155.0,0.0,19931.0,880.0,9344.0,6,True
239,Campaign Two 2020,Closed Won,Household,91436,Q4-2020,2020-11-13,1000.0,91436.0,2019.0,15292.0,5600.0,144.0183036,15.73534158,0.123397855,0.051607143,0.015892857,0.779888268,0.014804469,0.969830419,0.030169581,0.021807608,0.611905339,0,0.366287053,0.105937745,0.361757782,0.221749935,0.036751242,0.13349471,1.538909808,0.124464286,0.176785714,0.148571429,0.095178571,0.455,1887.0,1620.0,5532.0,3391.0,562.0,516.0,369.0,52.0,56.0,102.0,200.0,286.0,403.0,578.0,237.0,71.0,80.0,24.0,233.0,319.0,386.0,11154.0,431.0,965.0,93.0,9665.0,7500.0,416.0,281.0,450.0,540.0,437.0,395.0,533.0,2548.0,5600.0,289.0,89.0,7160.0,5584.0,296.0,106.0,1043.0,15214.0,14755.0,459.0,12381.0,0.0,7576.0,270.0,4535.0,6,True
240,Campaign One 2016,Closed Won,Household,,Q3-2016,2016-09-22,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
241,Campaign Two 2020,Closed Won,Household,90071,Q3-2020,2020-09-15,1000.0,90074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
